Date,Open,High,Low,Close,Adj Close,Volume
2020-05-12,46.750000,47.230000,46.000000,46.529999,43.289356,11488834
2020-05-13,46.599998,47.299999,46.049999,46.849998,43.587070,8865316
2020-05-14,46.689999,46.689999,46.009998,46.009998,42.805573,9432079
2020-05-15,45.590000,45.590000,43.919998,43.970001,42.097095,14023367
2020-05-18,44.270000,45.080002,43.669998,44.619999,42.719406,10547168
2020-05-19,45.470001,47.950001,45.470001,47.750000,45.716084,28156380
2020-05-20,47.400002,48.090000,47.169998,47.400002,45.380997,15336300
2020-05-21,47.840000,47.840000,45.740002,46.110001,44.145943,16186905
2020-05-22,46.119999,46.320000,44.290001,44.700001,42.796001,14779917
2020-05-25,44.500000,45.200001,44.049999,45.070000,43.150238,11817143
2020-05-26,45.230000,46.799999,45.160000,46.599998,44.615067,13649041
2020-05-27,46.700001,46.700001,45.180000,45.509998,43.571495,9864141
2020-05-28,45.910000,46.150002,44.689999,45.049999,43.131092,11533301
2020-05-29,45.900002,47.610001,45.880001,46.480000,44.500179,23571299
2020-06-01,47.320000,48.180000,47.080002,47.919998,45.878841,22971102
2020-06-02,48.000000,48.500000,47.279999,48.169998,46.118191,16264121
2020-06-03,49.080002,50.330002,48.820000,48.990002,46.903267,18535358
2020-06-04,49.750000,49.759998,48.580002,49.090000,46.999008,11088818
2020-06-05,48.900002,49.200001,48.099998,48.810001,46.730934,11497382
2020-06-08,49.500000,50.480000,49.110001,49.790001,47.669193,16112403
2020-06-09,49.980000,50.150002,49.279999,49.500000,47.391541,8471627
2020-06-10,49.509998,50.169998,48.880001,49.160000,47.066025,10138638
2020-06-11,49.000000,49.750000,48.570000,49.000000,46.912842,10608488
2020-06-12,48.000000,48.590000,47.320000,48.500000,46.434139,14951315
2020-06-15,48.029999,48.340000,47.110001,47.160000,45.151218,14605024
2020-06-16,47.840000,48.540001,47.799999,48.250000,46.194786,11260390
2020-06-17,48.240002,48.389999,47.389999,47.820000,45.783104,9686602
2020-06-18,47.599998,48.750000,47.560001,48.599998,46.529877,11959873
2020-06-19,48.500000,49.340000,48.369999,48.939999,46.855396,15748614
2020-06-22,48.939999,49.090000,47.669998,48.549999,46.482010,16974350
2020-06-23,48.509998,48.660000,47.849998,48.020000,45.974583,13215295
2020-06-24,48.139999,50.700001,48.139999,50.020000,47.889393,25575763
2020-06-29,50.020000,50.049999,48.500000,49.180000,47.085175,17156271
2020-06-30,49.500000,50.070000,49.299999,49.990002,47.860672,12286615
2020-07-01,50.000000,52.400002,49.799999,52.049999,49.832924,24242987
2020-07-02,51.799999,54.770000,51.709999,54.259998,51.948788,33771014
2020-07-03,54.200001,55.320000,53.330002,53.599998,51.316902,21079766
2020-07-06,54.500000,56.099998,54.480000,55.650002,53.279583,24921096
2020-07-07,55.799999,57.200001,54.910000,55.189999,52.839176,25436350
2020-07-08,54.450001,56.259998,54.410000,55.040001,52.695568,18183715
2020-07-09,55.200001,55.910000,54.410000,55.000000,52.657272,24888373
2020-07-10,54.610001,55.130001,53.570000,53.790001,51.498810,23148095
2020-07-13,53.900002,55.200001,53.799999,55.200001,52.848751,26334728
2020-07-14,55.000000,56.250000,54.099998,54.959999,52.618973,20947283
2020-07-15,55.500000,59.189999,55.150002,58.259998,55.778408,38367859
2020-07-16,57.599998,59.849998,56.259998,56.990002,54.562508,38977471
2020-07-17,57.299999,62.200001,57.299999,62.090000,59.445271,49871291
2020-07-20,62.599998,67.059998,62.599998,65.300003,62.518547,45684767
2020-07-21,65.000000,65.330002,63.160000,64.570000,61.819633,29223382
2020-07-22,64.750000,68.660004,64.589996,67.239998,64.375908,31059711
2020-07-23,66.000000,68.599998,64.830002,66.339996,63.514240,30175907
2020-07-24,65.070000,65.500000,61.060001,62.110001,59.464417,41631380
2020-07-27,63.000000,64.769997,62.900002,63.650002,60.938824,23526504
2020-07-28,64.379997,68.639999,63.080002,66.180000,63.361057,24785859
2020-07-29,64.699997,66.620003,63.990002,65.650002,62.853634,27916314
2020-07-30,68.099998,69.379997,66.680000,67.070000,64.213142,32891714
2020-07-31,67.089996,69.800003,66.800003,67.589996,64.710991,24765576
2020-08-03,67.489998,67.680000,65.000000,67.599998,64.720573,28144416
2020-08-04,67.610001,68.800003,66.480003,66.889999,64.040810,18212992
2020-08-05,66.250000,68.500000,66.250000,68.500000,65.582237,19385935
2020-08-06,69.199997,70.650002,68.010002,69.699997,66.731117,26083279
2020-08-07,69.110001,69.580002,66.230003,67.570000,64.691849,20513828
2020-08-10,67.500000,67.500000,65.190002,66.900002,64.050392,16302484
